"SECCODE";"START_TIME";"FIRST";"HIGH";"LOW";"LAST";"VOLUME"
"LKOH";"10.09.1998 00:00:00";"44";"60";"44";"53";"162000"
"LKOH";"11.09.1998 00:00:00";"40";"50.6";"40";"48.49";"87900"
"LKOH";"14.09.1998 00:00:00";"43.85";"46";"41.5";"41.5";"30900"
"LKOH";"15.09.1998 00:00:00";"40";"50.5";"40";"50.4";"56400"
"LKOH";"16.09.1998 00:00:00";"50";"52";"45.5";"46.85";"46500"
"LKOH";"17.09.1998 00:00:00";"49.99";"49.99";"42";"44";"57000"
"LKOH";"18.09.1998 00:00:00";"46.35";"50.01";"46";"49";"50000"
"LKOH";"21.09.1998 00:00:00";"50";"54";"49";"50";"78500"
"LKOH";"22.09.1998 00:00:00";"48";"52";"48";"50.8";"61700"
"LKOH";"23.09.1998 00:00:00";"49";"52.5";"49";"50";"70600"
"LKOH";"24.09.1998 00:00:00";"51.8";"52.44";"50.01";"51.1";"34300"
"LKOH";"25.09.1998 00:00:00";"50.5";"51";"49.7";"51";"11100"
"LKOH";"28.09.1998 00:00:00";"50";"50";"49";"49.44";"24900"
"LKOH";"29.09.1998 00:00:00";"47.05";"52";"47.05";"52";"41300"
"LKOH";"30.09.1998 00:00:00";"50";"52.35";"48.2";"49";"109600"
"LKOH";"01.10.1998 00:00:00";"48";"48";"40.15";"41.1";"65000"
"LKOH";"02.10.1998 00:00:00";"40.95";"41.5";"30";"35.3";"93500"
"LKOH";"05.10.1998 00:00:00";"35";"37";"35";"36";"28100"
"LKOH";"06.10.1998 00:00:00";"35.6";"39.99";"35.25";"37.5";"37700"
"LKOH";"07.10.1998 00:00:00";"40";"42.5";"39";"40.5";"59800"
"LKOH";"08.10.1998 00:00:00";"39";"41.35";"38.6";"40.49";"87700"
"LKOH";"09.10.1998 00:00:00";"40.5";"42.5";"39.3";"42.3";"61000"
"LKOH";"12.10.1998 00:00:00";"44.5";"45.9";"43.6";"45.5";"47900"
"LKOH";"13.10.1998 00:00:00";"45.6";"48";"45.6";"48";"39100"
"LKOH";"20.10.1998 00:00:00";"60";"65";"60";"65";"87800"
"LKOH";"21.10.1998 00:00:00";"63.6";"70";"63";"69";"53100"
"LKOH";"22.10.1998 00:00:00";"69.9";"72";"59.1";"59.3";"51800"
"LKOH";"23.10.1998 00:00:00";"59.5";"64.1";"57.1";"62.1";"61700"
"LKOH";"26.10.1998 00:00:00";"62.5";"64.5";"62.5";"63";"21000"
"LKOH";"27.10.1998 00:00:00";"61.1";"63.1";"60.5";"62.85";"34400"
"LKOH";"28.10.1998 00:00:00";"60.1";"60.5";"58.1";"59.5";"22700"
"LKOH";"29.10.1998 00:00:00";"60";"63";"59.2";"62.5";"32100"
"LKOH";"30.10.1998 00:00:00";"63.3";"65";"62.9";"65";"7400"
"LKOH";"02.11.1998 00:00:00";"65";"67.15";"63.7";"65.45";"28800"
"LKOH";"03.11.1998 00:00:00";"68";"68";"62";"65.4";"47000"
"LKOH";"04.11.1998 00:00:00";"65.99";"70";"65.6";"70";"49000"
"LKOH";"05.11.1998 00:00:00";"71";"71.5";"65";"65.95";"50100"
"LKOH";"06.11.1998 00:00:00";"66.5";"67";"64.2";"66.4";"30800"
"LKOH";"10.11.1998 00:00:00";"65.62";"67";"65.3";"67";"24700"
"LKOH";"11.11.1998 00:00:00";"66.5";"67.5";"66.15";"67";"8800"
"LKOH";"12.11.1998 00:00:00";"66.7";"73.01";"66.7";"71.4";"45900"
"LKOH";"13.11.1998 00:00:00";"71.8";"76";"71.8";"76";"60900"
"LKOH";"16.11.1998 00:00:00";"76";"80";"75.5";"79.9";"29500"
"LKOH";"17.11.1998 00:00:00";"83.2";"83.8";"78.5";"79.6";"27700"
"LKOH";"18.11.1998 00:00:00";"80";"81.7";"79.5";"80";"18000"
"LKOH";"19.11.1998 00:00:00";"80";"81.01";"79.25";"79.5";"32000"
"LKOH";"20.11.1998 00:00:00";"78.1";"82.8";"78";"82.5";"51000"
"LKOH";"23.11.1998 00:00:00";"84";"93.9";"83.5";"93.9";"50400"
"LKOH";"24.11.1998 00:00:00";"97.35";"101.21";"91.8";"91.8";"60900"
"LKOH";"25.11.1998 00:00:00";"91";"91";"85";"89.55";"74100"
"LKOH";"26.11.1998 00:00:00";"89.05";"96.5";"89";"96.5";"48200"
"LKOH";"27.11.1998 00:00:00";"94";"96.5";"91";"93";"38100"
"LKOH";"30.11.1998 00:00:00";"94.5";"94.6";"91";"91";"27800"
"LKOH";"01.12.1998 00:00:00";"91";"91";"87.15";"88.8";"48700"
"LKOH";"02.12.1998 00:00:00";"89";"92";"89";"90";"7200"
"LKOH";"03.12.1998 00:00:00";"86";"87.3";"82";"87";"44900"
"LKOH";"04.12.1998 00:00:00";"82.5";"87";"82";"87";"54100"
"LKOH";"07.12.1998 00:00:00";"87.8";"88";"86.1";"87";"9600"
"LKOH";"08.12.1998 00:00:00";"86";"86";"84";"84.9";"17300"
"LKOH";"09.12.1998 00:00:00";"83";"85";"83";"84";"15000"
"LKOH";"10.12.1998 00:00:00";"84.95";"86.51";"84.25";"85";"35900"
"LKOH";"11.12.1998 00:00:00";"84";"84.5";"83.4";"84.5";"8000"
"LKOH";"15.12.1998 00:00:00";"84";"86.2";"83.5";"86.2";"8600"
"LKOH";"16.12.1998 00:00:00";"90";"90.7";"88.5";"90.5";"34700"
"LKOH";"17.12.1998 00:00:00";"93";"95";"89";"90.4";"32400"
"LKOH";"18.12.1998 00:00:00";"88";"88.4";"84.5";"86.1";"12900"
"LKOH";"21.12.1998 00:00:00";"87";"88";"85";"85";"24100"
"LKOH";"22.12.1998 00:00:00";"85.5";"87";"83.5";"84";"15700"
"LKOH";"23.12.1998 00:00:00";"82.55";"84.4";"81";"84.4";"17400"
"LKOH";"24.12.1998 00:00:00";"83.5";"84.2";"82.5";"84.2";"6800"
"LKOH";"25.12.1998 00:00:00";"84";"86.9";"84";"86";"20100"
"LKOH";"28.12.1998 00:00:00";"87.78";"88.2";"84.1";"84.1";"9600"
"LKOH";"29.12.1998 00:00:00";"85.5";"85.5";"83.45";"83.45";"2000"
"LKOH";"30.12.1998 00:00:00";"83.4";"84";"83.4";"84";"18900"
"LKOH";"05.01.1999 00:00:00";"84";"84.3";"84";"84";"300"
"LKOH";"06.01.1999 00:00:00";"86.3";"86.3";"86.3";"86.3";"200"
"LKOH";"10.01.1999 00:00:00";"91";"92.5";"91";"91.95";"11800"
"LKOH";"11.01.1999 00:00:00";"92.3";"94.9";"90";"90";"23500"
"LKOH";"12.01.1999 00:00:00";"89.5";"91.6";"89.01";"90.5";"44200"
"LKOH";"13.01.1999 00:00:00";"88.5";"88.55";"81.5";"82";"18300"
"LKOH";"14.01.1999 00:00:00";"83.5";"84.5";"81";"84.4";"40300"
"LKOH";"15.01.1999 00:00:00";"81.5";"82";"78.5";"82";"24700"
"LKOH";"18.01.1999 00:00:00";"82.05";"83.99";"82";"83.99";"19800"
"LKOH";"19.01.1999 00:00:00";"85";"85.6";"84";"85.6";"42800"
"LKOH";"20.01.1999 00:00:00";"85.5";"88.1";"85";"88.1";"51000"
"LKOH";"21.01.1999 00:00:00";"86.5";"90.5";"86.05";"88.2";"31800"
"LKOH";"22.01.1999 00:00:00";"86.61";"88.7";"85.55";"88.7";"30800"
"LKOH";"25.01.1999 00:00:00";"86";"86";"84.1";"85";"6700"
"LKOH";"26.01.1999 00:00:00";"85";"86.3";"85";"86.3";"800"
"LKOH";"27.01.1999 00:00:00";"85.5";"85.5";"84.2";"84.2";"3300"
"LKOH";"28.01.1999 00:00:00";"84.5";"84.5";"83.01";"83.76";"16000"
"LKOH";"29.01.1999 00:00:00";"85";"85.75";"85";"85.6";"11000"
"LKOH";"01.02.1999 00:00:00";"85.15";"85.3";"85.15";"85.15";"1400"
"LKOH";"02.02.1999 00:00:00";"86.3";"86.3";"84";"84";"10100"
"LKOH";"03.02.1999 00:00:00";"85.2";"85.3";"84.5";"85.2";"12100"
"LKOH";"04.02.1999 00:00:00";"85.5";"85.85";"85";"85.3";"15500"
"LKOH";"05.02.1999 00:00:00";"85";"85";"84.3";"84.4";"2700"
"LKOH";"08.02.1999 00:00:00";"84.1";"86";"84.1";"85.8";"16800"
"LKOH";"09.02.1999 00:00:00";"86.5";"90.5";"86.5";"90";"62600"
"LKOH";"10.02.1999 00:00:00";"90.5";"100";"90.5";"98.11";"57800"
"LKOH";"11.02.1999 00:00:00";"101.5";"105.5";"100.01";"105.5";"77200"
"LKOH";"12.02.1999 00:00:00";"103.5";"104.49";"101.5";"102.6";"83500"
"LKOH";"15.02.1999 00:00:00";"102";"103";"100";"100";"23200"
"LKOH";"16.02.1999 00:00:00";"102";"106.95";"102";"106.9";"35800"
"LKOH";"17.02.1999 00:00:00";"105";"112";"105";"105.2";"45200"
"LKOH";"18.02.1999 00:00:00";"109";"110";"108.5";"110";"17700"
"LKOH";"19.02.1999 00:00:00";"111.3";"116.3";"111.3";"116.3";"66300"
"LKOH";"22.02.1999 00:00:00";"140.33";"140.33";"126.15";"131";"136600"
"LKOH";"23.02.1999 00:00:00";"134.8";"136";"126.5";"129";"97200"
"LKOH";"24.02.1999 00:00:00";"126";"132.4";"126";"131.11";"37400"
"LKOH";"25.02.1999 00:00:00";"133.8";"135";"121";"121";"79100"
"LKOH";"26.02.1999 00:00:00";"123";"123";"115.5";"120";"61600"
"LKOH";"01.03.1999 00:00:00";"122";"131";"122";"131";"75300"
"LKOH";"02.03.1999 00:00:00";"132";"136";"132";"135.49";"92200"
"LKOH";"03.03.1999 00:00:00";"132.5";"132.5";"126.65";"127.3";"50400"
"LKOH";"04.03.1999 00:00:00";"120.05";"127";"120.05";"123";"35200"
"LKOH";"05.03.1999 00:00:00";"127";"127.9";"124.02";"127";"73700"
"LKOH";"09.03.1999 00:00:00";"129.5";"130.4";"126.51";"129.35";"129000"
"LKOH";"10.03.1999 00:00:00";"131";"137";"129.25";"137";"180800"
"LKOH";"11.03.1999 00:00:00";"142";"155.2";"142";"155";"159900"
"LKOH";"12.03.1999 00:00:00";"160";"161";"152.02";"157.5";"106000"
"LKOH";"15.03.1999 00:00:00";"160";"162.2";"156";"161.8";"96800"
"LKOH";"16.03.1999 00:00:00";"161";"168.75";"160.6";"167";"146500"
"LKOH";"17.03.1999 00:00:00";"167.5";"180.5";"167.2";"176.3";"77111"
"LKOH";"18.03.1999 00:00:00";"185";"185";"171.1";"172.5";"149153"
"LKOH";"19.03.1999 00:00:00";"175";"177.1";"170.3";"177";"114505"
"LKOH";"22.03.1999 00:00:00";"174.85";"176.5";"166";"166.25";"82499"
"LKOH";"23.03.1999 00:00:00";"165.01";"171.94";"160.05";"171";"257385"
"LKOH";"24.03.1999 00:00:00";"155.5";"170.8";"150.05";"169";"147119"
"LKOH";"25.03.1999 00:00:00";"170";"192";"170";"191.7";"187509"
"LKOH";"26.03.1999 00:00:00";"192";"212";"183.7";"184";"266736"
"LKOH";"29.03.1999 00:00:00";"193.7";"199";"181.5";"187.9";"104424"
"LKOH";"30.03.1999 00:00:00";"198.9";"198.9";"182.5";"184";"102908"
"LKOH";"31.03.1999 00:00:00";"183.5";"183.5";"178";"182.9";"28881"
"LKOH";"01.04.1999 00:00:00";"181.5";"185";"180";"182";"34811"
"LKOH";"02.04.1999 00:00:00";"180";"182";"179.3";"180.2";"36557"
"LKOH";"05.04.1999 00:00:00";"180";"186";"180";"185.29";"25854"
"LKOH";"06.04.1999 00:00:00";"185";"185";"177.5";"180.4";"82931"
"LKOH";"07.04.1999 00:00:00";"178.7";"179.8";"170.01";"176.1";"86852"
"LKOH";"08.04.1999 00:00:00";"175";"175";"169";"170.5";"59814"
"LKOH";"09.04.1999 00:00:00";"170";"170";"154.5";"160";"113155"
"LKOH";"12.04.1999 00:00:00";"160";"166.5";"158";"164";"62468"
"LKOH";"13.04.1999 00:00:00";"168.8";"169.9";"163.51";"164";"47012"
"LKOH";"14.04.1999 00:00:00";"167.5";"180";"166";"180";"103895"
"LKOH";"15.04.1999 00:00:00";"183.99";"188";"183";"183";"96260"
"LKOH";"16.04.1999 00:00:00";"187";"196.5";"186";"195.55";"121804"
"LKOH";"19.04.1999 00:00:00";"203";"206";"195";"197.05";"129988"
"LKOH";"20.04.1999 00:00:00";"196";"199.99";"184";"186.5";"82925"
"LKOH";"21.04.1999 00:00:00";"181";"191.4";"181";"188";"47848"
"LKOH";"22.04.1999 00:00:00";"190.5";"199.5";"189";"199";"101463"
"LKOH";"23.04.1999 00:00:00";"201";"205.5";"198";"201.06";"77846"
"LKOH";"26.04.1999 00:00:00";"203.9";"205";"196";"198";"36716"
"LKOH";"27.04.1999 00:00:00";"202";"203";"197.02";"198";"43692"
"LKOH";"28.04.1999 00:00:00";"195";"200";"191.5";"194.95";"41640"
"LKOH";"29.04.1999 00:00:00";"201";"207";"200";"206";"113565"
"LKOH";"30.04.1999 00:00:00";"210";"217";"205";"214.6";"71682"
"LKOH";"05.05.1999 00:00:00";"221";"241.5";"221";"241";"65832"
"LKOH";"06.05.1999 00:00:00";"248";"256";"242.5";"248.3";"63498"
"LKOH";"07.05.1999 00:00:00";"243";"246";"235";"238.5";"32299"
"LKOH";"11.05.1999 00:00:00";"230";"234";"222";"227";"47820"
"LKOH";"12.05.1999 00:00:00";"225";"225";"190.5";"196";"130042"
"LKOH";"13.05.1999 00:00:00";"180.55";"210";"180.55";"210";"73673"
"LKOH";"14.05.1999 00:00:00";"216";"219.5";"205";"209";"32698"
"LKOH";"17.05.1999 00:00:00";"219.6";"236";"219.6";"235";"58037"
"LKOH";"18.05.1999 00:00:00";"233";"245";"233";"245";"52064"
"LKOH";"19.05.1999 00:00:00";"247";"250.5";"237";"238.01";"63342"
"LKOH";"20.05.1999 00:00:00";"236";"237";"228";"230";"39836"
"LKOH";"21.05.1999 00:00:00";"234.9";"237.4";"231.4";"236";"39228"
"LKOH";"24.05.1999 00:00:00";"240";"243";"237.8";"240";"56436"
"LKOH";"25.05.1999 00:00:00";"230";"234";"220";"226";"89385"
"LKOH";"26.05.1999 00:00:00";"225";"234";"220";"231.5";"46960"
"LKOH";"27.05.1999 00:00:00";"236";"239.5";"233.03";"233.5";"55130"
"LKOH";"28.05.1999 00:00:00";"225.5";"233.95";"225.5";"231";"24741"
"LKOH";"31.05.1999 00:00:00";"227";"227";"220";"226";"50461"
"LKOH";"01.06.1999 00:00:00";"228.5";"228.5";"223.1";"225";"12471"
"LKOH";"02.06.1999 00:00:00";"224";"224";"214";"217";"45341"
"LKOH";"03.06.1999 00:00:00";"218";"231.4";"216.5";"230.6";"37293"
"LKOH";"04.06.1999 00:00:00";"234";"238.9";"228";"230.1";"49514"
"LKOH";"07.06.1999 00:00:00";"233";"240";"231";"233.2";"42515"
"LKOH";"08.06.1999 00:00:00";"240";"243";"239";"242";"49803"
"LKOH";"09.06.1999 00:00:00";"239";"241.99";"237.01";"239.7";"39264"
"LKOH";"10.06.1999 00:00:00";"240";"244";"240";"240.9";"63470"
"LKOH";"11.06.1999 00:00:00";"240.8";"244.99";"239.5";"241.45";"110589"
"LKOH";"15.06.1999 00:00:00";"243";"243.6";"233.8";"234";"98347"
"LKOH";"16.06.1999 00:00:00";"235";"242.5";"231.5";"242.5";"97102"
"LKOH";"17.06.1999 00:00:00";"240.75";"245";"237.6";"239";"59622"
"LKOH";"18.06.1999 00:00:00";"237.59";"242.5";"236.01";"242";"42594"
"LKOH";"21.06.1999 00:00:00";"242.8";"252";"241.01";"249";"90237"
"LKOH";"22.06.1999 00:00:00";"251.5";"253.49";"240.5";"244.3";"67750"
"LKOH";"23.06.1999 00:00:00";"242.6";"246";"239.5";"240";"36039"
"LKOH";"24.06.1999 00:00:00";"241.4";"248";"241.1";"243";"72880"
"LKOH";"25.06.1999 00:00:00";"246.3";"246.3";"237";"240.3";"31516"
"LKOH";"28.06.1999 00:00:00";"241.1";"242";"236.5";"236.6";"16343"
"LKOH";"29.06.1999 00:00:00";"239.5";"240.9";"237";"237";"9593"
"LKOH";"30.06.1999 00:00:00";"241.8";"243.5";"239.55";"241";"41412"
"LKOH";"01.07.1999 00:00:00";"249";"254.2";"246.5";"251.8";"75156"
"LKOH";"02.07.1999 00:00:00";"260";"260";"246";"253.3";"93453"
"LKOH";"05.07.1999 00:00:00";"252";"261.9";"252";"260.55";"112375"
"LKOH";"06.07.1999 00:00:00";"263";"275.4";"263";"273";"93910"
"LKOH";"07.07.1999 00:00:00";"276";"278";"264.5";"272";"74612"
"LKOH";"08.07.1999 00:00:00";"271";"275.97";"268";"273.5";"36341"
"LKOH";"09.07.1999 00:00:00";"271";"271";"263.1";"266.9";"50375"
"LKOH";"12.07.1999 00:00:00";"274";"274";"261";"261.6";"50481"
"LKOH";"13.07.1999 00:00:00";"260";"263.9";"245";"245";"57069"
"LKOH";"14.07.1999 00:00:00";"252.99";"260";"250";"258";"69308"
"LKOH";"15.07.1999 00:00:00";"255";"257.1";"250";"257.1";"52134"
"LKOH";"16.07.1999 00:00:00";"253.1";"255.99";"248.5";"249.5";"52403"
"LKOH";"19.07.1999 00:00:00";"247";"247";"238.22";"240";"52575"
"LKOH";"20.07.1999 00:00:00";"238.51";"241.5";"234.25";"235";"24012"
"LKOH";"21.07.1999 00:00:00";"228";"232.5";"225.3";"228.25";"23611"
"LKOH";"22.07.1999 00:00:00";"230";"236.9";"228";"228";"53454"
"LKOH";"23.07.1999 00:00:00";"226";"228";"224";"225";"31048"
"LKOH";"26.07.1999 00:00:00";"227";"233";"225";"226";"15354"
"LKOH";"27.07.1999 00:00:00";"225.1";"229.49";"219.01";"219.01";"18166"
"LKOH";"28.07.1999 00:00:00";"222";"223";"217.5";"220";"25419"
"LKOH";"29.07.1999 00:00:00";"224.9";"224.9";"201";"201";"73748"
"LKOH";"30.07.1999 00:00:00";"203";"207.99";"199";"204";"57496"
"LKOH";"02.08.1999 00:00:00";"205";"208";"200.5";"203";"45270"
"LKOH";"03.08.1999 00:00:00";"204.5";"205.5";"197";"202.99";"46026"
"LKOH";"04.08.1999 00:00:00";"200";"200";"190";"193";"42894"
"LKOH";"05.08.1999 00:00:00";"191.01";"191.01";"176.5";"189.9";"62764"
"LKOH";"06.08.1999 00:00:00";"191";"198.9";"188";"197";"81164"
"LKOH";"09.08.1999 00:00:00";"176";"200";"167";"200";"101264"
"LKOH";"10.08.1999 00:00:00";"207";"212";"198";"198.3";"92660"
"LKOH";"11.08.1999 00:00:00";"191";"197";"191";"194.5";"47265"
"LKOH";"12.08.1999 00:00:00";"202";"202.3";"197";"199.5";"50130"
"LKOH";"13.08.1999 00:00:00";"196.5";"196.5";"191.01";"192.01";"107227"
"LKOH";"16.08.1999 00:00:00";"195";"196";"191";"192";"21542"
"LKOH";"17.08.1999 00:00:00";"195.43";"195.98";"193";"193.1";"23799"
"LKOH";"18.08.1999 00:00:00";"192.7";"193.3";"191.11";"191.2";"7215"
"LKOH";"19.08.1999 00:00:00";"193";"194.5";"191.65";"193";"74068"
"LKOH";"20.08.1999 00:00:00";"193.33";"204";"193.33";"204";"44237"
"LKOH";"23.08.1999 00:00:00";"207.99";"216.5";"207.97";"216.5";"64508"
"LKOH";"24.08.1999 00:00:00";"215";"220.5";"212";"212.2";"64828"
"LKOH";"25.08.1999 00:00:00";"210";"214.5";"207.51";"210";"31083"
"LKOH";"26.08.1999 00:00:00";"208";"208";"198.45";"203";"69265"
"LKOH";"27.08.1999 00:00:00";"198";"198.5";"195";"195.5";"47848"
"LKOH";"30.08.1999 00:00:00";"194.3";"195";"186.5";"187.79";"34535"
"LKOH";"31.08.1999 00:00:00";"185";"187.8";"175.1";"186";"56631"
"LKOH";"01.09.1999 00:00:00";"186";"193.49";"183.5";"193.49";"42194"
"LKOH";"02.09.1999 00:00:00";"200";"203.5";"194.1";"195.5";"79762"
"LKOH";"03.09.1999 00:00:00";"195";"205.49";"195";"205.49";"32198"
"LKOH";"06.09.1999 00:00:00";"205";"205.45";"202.11";"203.97";"26099"
"LKOH";"07.09.1999 00:00:00";"203.5";"206";"199";"200";"23060"
"LKOH";"08.09.1999 00:00:00";"199.01";"200.45";"194.3";"197.44";"56872"
"LKOH";"09.09.1999 00:00:00";"193.2";"199";"187";"196.01";"92229"
"LKOH";"10.09.1999 00:00:00";"199.01";"204.5";"196.4";"200.5";"98081"
"LKOH";"13.09.1999 00:00:00";"190";"197.65";"188.5";"190";"64984"
"LKOH";"14.09.1999 00:00:00";"193";"195";"189.1";"193";"59531"
"LKOH";"15.09.1999 00:00:00";"188.8";"193.8";"184";"190";"74907"
"LKOH";"16.09.1999 00:00:00";"186.5";"189";"180";"182";"46677"
"LKOH";"17.09.1999 00:00:00";"177.01";"178.99";"170";"177";"37094"
"LKOH";"20.09.1999 00:00:00";"178.5";"179.9";"164";"165";"49417"
"LKOH";"21.09.1999 00:00:00";"168.65";"168.65";"160.01";"161.1";"47332"
"LKOH";"22.09.1999 00:00:00";"156";"171";"156";"171";"35468"
"LKOH";"23.09.1999 00:00:00";"175";"179.5";"170";"174.6";"29608"
"LKOH";"24.09.1999 00:00:00";"171.5";"175.5";"169";"173.01";"27731"
"LKOH";"27.09.1999 00:00:00";"175.5";"182";"175";"182";"39429"
"LKOH";"28.09.1999 00:00:00";"184";"184";"172.01";"172.1";"29587"
"LKOH";"29.09.1999 00:00:00";"172.9";"175";"172";"173.5";"13177"
"LKOH";"30.09.1999 00:00:00";"172";"172";"168.01";"169.99";"40302"
"LKOH";"01.10.1999 00:00:00";"171";"174.99";"170.31";"170.31";"15673"
"LKOH";"04.10.1999 00:00:00";"174.99";"177";"173.02";"174.61";"22682"
"LKOH";"05.10.1999 00:00:00";"177";"178";"175";"176";"21462"
"LKOH";"06.10.1999 00:00:00";"175.5";"175.99";"173.6";"173.6";"26593"
"LKOH";"07.10.1999 00:00:00";"174.5";"175.9";"173.7";"174.7";"5026"
"LKOH";"08.10.1999 00:00:00";"178";"185";"177";"181.8";"76156"
"LKOH";"11.10.1999 00:00:00";"180";"194";"180";"194";"46879"
"LKOH";"12.10.1999 00:00:00";"197.8";"201";"193";"194.03";"152148"
"LKOH";"13.10.1999 00:00:00";"190";"195";"186.11";"193.5";"40845"
"LKOH";"14.10.1999 00:00:00";"194";"207";"194";"207";"62254"
"LKOH";"15.10.1999 00:00:00";"205";"205";"193.5";"197";"120315"
"LKOH";"18.10.1999 00:00:00";"193";"197.95";"190";"197";"43256"
"LKOH";"19.10.1999 00:00:00";"195";"205.69";"195";"204";"64060"
"LKOH";"20.10.1999 00:00:00";"202.5";"208.9";"202";"208.9";"57736"
"LKOH";"21.10.1999 00:00:00";"208";"208.9";"202";"205";"58466"
"LKOH";"22.10.1999 00:00:00";"206";"208.9";"204.7";"208.9";"33254"
"LKOH";"25.10.1999 00:00:00";"210";"211.4";"205";"206.9";"18865"
"LKOH";"26.10.1999 00:00:00";"207";"207.5";"203.5";"205.11";"46404"
"LKOH";"27.10.1999 00:00:00";"203";"206.5";"202.3";"205";"16018"
"LKOH";"28.10.1999 00:00:00";"204.5";"209.6";"203.7";"208.9";"30500"
"LKOH";"29.10.1999 00:00:00";"208";"208.44";"207";"208.44";"3414"
"LKOH";"01.11.1999 00:00:00";"207";"207.8";"206.1";"206.8";"1454"
"LKOH";"02.11.1999 00:00:00";"207";"210";"206.1";"209";"8432"
"LKOH";"03.11.1999 00:00:00";"207.5";"207.8";"205.1";"206";"35033"
"LKOH";"04.11.1999 00:00:00";"207";"213.85";"205";"213.85";"19691"
"LKOH";"05.11.1999 00:00:00";"213.01";"219";"211.1";"219";"51368"
"LKOH";"09.11.1999 00:00:00";"220";"227";"220";"225.37";"70813"
"LKOH";"10.11.1999 00:00:00";"227";"234.2";"227";"232.99";"80157"
"LKOH";"11.11.1999 00:00:00";"235";"245";"232";"236.9";"118467"
"LKOH";"12.11.1999 00:00:00";"235";"239.5";"232";"238";"20397"
"LKOH";"15.11.1999 00:00:00";"241";"242.38";"237";"237.5";"144105"
"LKOH";"16.11.1999 00:00:00";"238";"242";"235.1";"239.5";"43156"
"LKOH";"17.11.1999 00:00:00";"241.5";"244.99";"240.5";"240.5";"52580"
"LKOH";"18.11.1999 00:00:00";"221";"241";"221";"237.5";"27294"
"LKOH";"19.11.1999 00:00:00";"239.3";"247";"239.3";"245.5";"51309"
"LKOH";"22.11.1999 00:00:00";"248.5";"251.5";"248";"251.5";"92402"
"LKOH";"23.11.1999 00:00:00";"254";"258";"254";"255.85";"71801"
"LKOH";"24.11.1999 00:00:00";"254";"254";"243.25";"246";"143050"
"LKOH";"25.11.1999 00:00:00";"244.71";"249";"236.2";"247.51";"114379"
"LKOH";"26.11.1999 00:00:00";"249.5";"249.5";"245";"247";"203477"
"LKOH";"29.11.1999 00:00:00";"249";"249";"237.3";"238";"87557"
"LKOH";"30.11.1999 00:00:00";"230.21";"237.9";"225";"229.48";"148777"
"LKOH";"01.12.1999 00:00:00";"222.1";"231.9";"222.1";"231";"15728"
"LKOH";"02.12.1999 00:00:00";"238";"238";"231.5";"232.79";"37124"
"LKOH";"03.12.1999 00:00:00";"230.01";"245.97";"230.01";"245.97";"71086"
"LKOH";"06.12.1999 00:00:00";"237";"259";"237";"240.5";"36061"
"LKOH";"07.12.1999 00:00:00";"240";"240";"230.03";"234.01";"47280"
"LKOH";"08.12.1999 00:00:00";"225";"230";"222";"228.5";"25470"
"LKOH";"09.12.1999 00:00:00";"226";"232.99";"225.75";"227.06";"32792"
"LKOH";"10.12.1999 00:00:00";"239";"245";"220";"223.66";"24736"
"LKOH";"14.12.1999 00:00:00";"211";"238";"211";"230";"15049"
"LKOH";"15.12.1999 00:00:00";"228";"245.5";"228";"245.5";"85604"
"LKOH";"16.12.1999 00:00:00";"249";"253.9";"239";"240";"69094"
"LKOH";"17.12.1999 00:00:00";"240.7";"247.9";"237.2";"246";"43211"
"LKOH";"20.12.1999 00:00:00";"253";"264.95";"251.01";"261.51";"161767"
"LKOH";"21.12.1999 00:00:00";"259";"284";"259";"277.5";"138468"
"LKOH";"22.12.1999 00:00:00";"280.5";"289";"280.5";"281.4";"82458"
"LKOH";"23.12.1999 00:00:00";"284";"290";"273";"288";"99508"
"LKOH";"24.12.1999 00:00:00";"283";"295";"280";"290";"71419"
"LKOH";"27.12.1999 00:00:00";"292";"308";"292";"307";"87211"
"LKOH";"28.12.1999 00:00:00";"310";"315";"297";"301";"102406"
"LKOH";"29.12.1999 00:00:00";"300";"303.88";"295";"297.01";"57671"
"LKOH";"05.01.2000 00:00:00";"315";"339";"306.5";"339";"92087"
"LKOH";"06.01.2000 00:00:00";"339";"349";"339";"348.5";"42145"
"LKOH";"10.01.2000 00:00:00";"380";"388";"360";"388";"101326"
"LKOH";"11.01.2000 00:00:00";"366";"378";"365";"368.5";"77686"
"LKOH";"12.01.2000 00:00:00";"369.92";"382.9";"346";"380";"90623"
"LKOH";"13.01.2000 00:00:00";"380.5";"395";"375";"384.15";"73829"
"LKOH";"14.01.2000 00:00:00";"391";"396";"384.5";"392";"118529"
"LKOH";"17.01.2000 00:00:00";"392";"396.8";"374";"378";"74258"
"LKOH";"18.01.2000 00:00:00";"373";"382";"360";"360";"80639"
"LKOH";"19.01.2000 00:00:00";"361";"362";"344.5";"350";"48016"
"LKOH";"20.01.2000 00:00:00";"354";"364.5";"354";"364.5";"45218"
"LKOH";"21.01.2000 00:00:00";"364";"378.7";"364";"372.1";"43271"
"LKOH";"24.01.2000 00:00:00";"376";"383";"350";"351.05";"51614"
"LKOH";"25.01.2000 00:00:00";"345";"347";"332";"337.02";"53678"
"LKOH";"26.01.2000 00:00:00";"340.01";"344";"330";"342";"60202"
"LKOH";"27.01.2000 00:00:00";"347";"347";"338.1";"345";"37467"
"LKOH";"28.01.2000 00:00:00";"347";"348";"327.5";"332.8";"42055"
